,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Target
14,-0.7515207368736081,1.019943582143205,-0.0521875780258123,-0.5524678330830766,-0.8503377705821707,-0.8918953015939816,-0.7290132832006595,-0.34654043531325723,-0.20306877539813295,0.00757679775637755,2.0
15,-1.102331979132689,1.3870637546113571,-0.20617656428331285,0.6639596452112079,-0.6805776745162488,-0.8199769810841484,0.1446286597775664,-0.3699203345358529,-0.11931511131028931,-0.058399422371290255,2.0
16,2.999825460277585,3.3101089872957203,1.6339523281159904,-0.7866637190135569,-0.9220014141404032,-0.9469697395389661,0.06093914565661406,0.6622498711480989,-0.22158972613189185,-0.6005103260105288,2.0
17,-1.285473028409227,-1.0105123544416066,-0.2089602139774118,-0.41114377728035467,-0.743137546356771,-0.8136897591074072,0.27028210640097683,0.8285854547226479,0.14632157130128162,0.26956935950929034,2.0
18,-1.143763860690406,-0.5863757775190601,0.04193446857396947,0.12197468759434413,-0.6952764256455887,-0.7814107729090394,0.21422873089446196,-0.15195641951792277,-0.03840098869967585,0.15963078059753666,2.0
19,-0.5048962308521119,-0.42396055375976804,0.21574123961009736,-0.22022656121890066,-0.7925040808962763,-0.8452531747025406,-0.47502473063565787,-0.13053041944765342,-0.004188896662907913,0.1702162751048073,2.0
20,-0.8913425130308879,-0.18042797586614384,1.0015997141480557,-0.25763810819945304,-0.8112388404510004,-0.83557291492769,-0.39756361630582004,-0.101866678467334,0.09271813679315083,-0.06590785295999804,2.0
21,-1.344489626156979,-0.7710629426207637,0.7146295537133937,0.19117539124787203,-0.6889646231899058,-0.7645795204133338,0.3416833971917797,-0.08137420876110671,0.06761610003106504,0.08607308479671602,2.0
22,-1.305948483836814,-0.853505804410619,0.6017942716080205,0.19763863302388684,-0.6778522927877487,-0.7627586466902986,0.3543063802647859,-0.09127533348176085,0.07569898722234829,0.10376554855469153,2.0
23,-1.5051375323970595,-0.4405729546643217,1.1875614254617866,0.16640755434501397,-0.7085544933865155,-0.7672757173937956,0.2992417573800994,-0.07718045675171471,0.013671883881194075,0.022180196665611183,2.0
24,1.988927205672476,-0.5602150892688739,-0.3941032720430512,0.6361015193582515,-0.6984165279428121,-0.8432217397708177,-0.2290305274555092,-0.017916782170512135,-0.13553824193080724,0.07970864153530516,2.0
25,-1.0740161663543444,-1.8366541941393033,-0.46478649275821154,-0.20962560493867136,-0.6816738144174215,-0.755932963361036,0.36158046258066673,-0.07440803318308341,0.07219779849888806,-0.23257679010645474,2.0
26,2.0703331165672467,-0.22700580497721584,-0.49139821198936035,0.6797393870800595,-0.7241762036683302,-0.8626213171440681,-0.45364626312400513,-0.028548048583195786,-0.47498624900342123,-0.10807704002882776,2.0
27,-1.9095847935927277,3.223336826446967,-1.1292175956038704,0.8070425588189458,-0.5057270323615806,-0.7725330571954322,0.7296616037793243,-0.6621319547086972,0.01813673337724853,-0.20754196153553134,3.0
28,-1.7773016204708254,2.1339587101350888,-0.8814295497851944,-0.6759197601613357,-0.6636232196942196,-0.8267704824019393,-0.14070983954979785,-0.6183348760316968,-0.24850780551128357,0.07328271988912617,3.0
29,-2.034389087484739,2.3554895446181203,-0.7240776595280242,-1.2074970929824718,-0.7616265347554438,-0.879714831769864,-0.3000200973713139,0.3779067673541001,-0.3968186338577856,-0.29005557004183236,3.0
30,6.503512930783793,5.250423021386313,0.5849785284020816,-1.7474334367042186,-0.7921335457159472,-0.9036169840057299,1.4156736265138616,0.3689101869757674,0.7092963382916728,-0.7723834219638097,3.0
31,-1.8675760795505245,1.7896636573319016,-0.023437248919182717,-0.025906376137758227,-0.5961055264223589,-0.7843117219622194,0.20311360023045288,-0.46066150175836795,-0.25986908177439266,-0.4718327023867044,3.0
32,1.7839037535429392,0.4622469630659143,0.6016436678626628,0.24139229129752318,-0.5374253971481792,-0.7463484682545228,0.8847478363917397,-0.12400957064109075,0.4040251037946378,0.04103047383167329,3.0
33,-1.21311113664787,-1.4454719775858627,0.04391482070011473,-0.24885979182557547,-0.5675090381929959,-0.7342049829402911,0.2593527113781478,-0.08340498119520935,0.12803203238587954,0.13806449222244258,3.0
34,-1.5039228749801363,-0.7830508041526497,0.8285807109222577,-0.3279291759476061,-0.6164683228748504,-0.7788394537965,0.21373080294118207,0.890807986646738,0.08344755179905794,0.10869398609375572,3.0
35,-1.2997540726022438,-1.4249290281629696,0.49676371064322117,-0.21605341027780722,-0.580476093151077,-0.7291938214368024,0.2725468762571481,-0.03249251845994563,0.14587585107177023,0.08270148281541816,3.0
36,-1.28643664078705,-1.258140251185133,0.8317109990994146,-0.18535174287238348,-0.5759700748478613,-0.7374646982236737,0.179780739292143,-0.04937542001853146,0.15886004624394445,0.1305584059271507,3.0
37,-1.4766044350240033,-0.6353900477456258,1.634548647553893,0.26148085648979996,-0.5641988998779687,-0.730994413179957,0.2877991376125589,-0.01705181495095212,0.11562329650973217,0.17487575638226585,3.0
38,-1.0247602920473018,-1.9697440306893363,-0.4330523726732183,-0.1803663672772861,-0.5399857895146787,-0.7205470727755895,0.35088789458821645,-0.0463569026039905,0.09460659763103668,-0.08638017281918753,3.0
39,-0.3698256284105591,-1.1663486279290718,-0.6329247221445945,1.227160001782891,-0.42766752298851185,-0.7166453776106466,0.4981825876387427,-0.03705317758680096,-0.03399272950796523,-0.05367843272331187,3.0
40,-0.7612955665899519,-1.8261704292959742,-0.4306773176817079,-0.17618758279514365,-0.5602315940030957,-0.7398306997739599,0.16820941973503442,-0.04788392081780653,0.1627417918262643,-0.14586911023875784,3.0
41,2.3346179117202466,-0.1609835861419211,-0.46382325017979775,0.6492580248083906,-0.6016379346767112,-0.8417791059996063,-0.599177616766387,-0.016960610142584574,-0.2690213235827482,-0.1555350693730141,3.0
42,-1.976605374600475,2.4571010883900137,-1.4380521437896887,-0.6103916927555367,-0.49078141184260066,-0.7712458548376127,0.2540323138693609,-0.718615648896382,0.33487849026036065,0.5211525683235256,2.0
43,-2.095979126943562,2.411046482755569,-0.5123010126111557,-1.2550633467030314,-0.6249812669229836,-0.8419060539490458,-0.27047705232857455,0.3848728062963237,-0.33488220417820624,-0.5277852052555336,2.0
44,-1.6594480978994153,2.047056595773753,-0.48396683099339705,0.2857557085705107,-0.4357728514619948,-0.7507229016552258,0.3250009990503913,-0.47118082918951343,-0.08508784167566516,-0.25677406127103397,2.0
45,4.528620510943913,2.880470623376474,0.6819435174486468,-0.5555546257537615,-0.6227960364187866,-0.8672833713249036,-0.1670129437474735,-0.2826714385693087,1.2497526160794188,-0.4369167701048685,2.0
46,-1.3559180774566593,-0.823939538779463,-0.09059175535403706,-0.4428820824736959,-0.455812836921458,-0.7187017862164409,0.16893379209245032,-0.17976555836804767,0.12087374986852985,0.2107277130782583,2.0
47,-1.2477275214186503,-0.14739203951851565,0.08173530940380648,0.3621010139737449,-0.3876661004937693,-0.7040057242824933,0.4299804354845975,-0.19024602780471575,0.2482166260570255,0.04415848688708876,2.0
48,-1.500914934691734,1.5932327891141302,1.2406995827584477,0.7674377391336172,-0.4137590603975273,-0.7386790639133508,0.15899686379522643,-0.26129866030400273,-0.2554996377552353,-0.507871704418284,2.0
49,-1.2929980452116403,-1.1418091326868816,0.13916318662197683,-0.3214860433999803,-0.4385499583807701,-0.7090098228878905,0.19869115595746858,-0.12107445123064631,0.11300671573684488,0.14959284402295853,2.0
50,-1.3350141838318543,-0.3638620890831171,0.8159445653042064,0.10062336951485792,-0.4239281449355079,-0.7163169446659491,0.19544683396836637,-0.13517626419284004,0.09582394629855026,0.03126883268753967,2.0
51,-1.2927927266375707,-1.2995243709746207,0.0022598572272473833,-0.3448807506078306,-0.4569210165884305,-0.7345785933230276,0.3102399418784299,0.9032229382337754,0.13638952833549867,0.14195026490636298,2.0
52,5.548338345806218,2.807655773102573,2.6855589633942656,0.15071927312907557,-0.5620564462538518,-0.8298303978454101,0.24646442322736647,-0.03743480980533095,0.46344806079349,-0.02370466286035601,2.0
53,1.603454904629612,1.631918262602599,3.9228600115277086,0.04813344758434429,-0.5680728533382944,-0.7775003332465258,-0.01160931652686885,0.042893423971006234,0.37814650951313733,0.10956858140786449,2.0
54,-1.0421140978925252,-1.9144833781819537,-0.44289084577189197,-0.20748855734895116,-0.4037769933108497,-0.6890616107449734,0.33495129843245386,-0.05078079839875757,0.08993878100404563,-0.14472984599180097,2.0
55,-0.5356540588922468,-1.3459037012028534,-0.5648142998859199,0.331243499664952,-0.39332461496924337,-0.7161757461431297,0.07292771568197051,-0.05202590075026996,-0.13610160951567832,-0.2522287348781741,2.0
56,-1.6257158620099765,3.0510461295791798,-1.1510313490003703,-0.4652280856009252,-0.38094323812550096,-0.7836893843239815,-0.2018892077198926,-0.7253071229199157,-0.12277675638849929,0.05319359561351121,5.0
57,-1.987031481577186,3.1106249716145107,-1.0835280781322258,-0.10051447242613006,-0.3487017497568623,-0.7771650613621032,0.27961999581581676,0.31046016810976995,-0.1464035770997797,-0.21815304599679702,5.0
58,-1.8903539862075904,1.220583850689685,-0.8484112171703438,-1.0749799194024652,-0.40711483593654163,-0.7425269354431685,-0.0728451276315249,-0.5177240837694013,-0.015168923960086221,0.32701697319004813,5.0
59,-1.7691705206153727,1.4004232116063944,0.13043659521243478,-0.39117696153844067,-0.36510621325531756,-0.7296566950529841,-0.04175409613341025,-0.3976203159652881,-0.2831328227166592,-0.42360061177437053,5.0
60,-1.5577421456358846,-0.3085635292319478,0.03588136023561638,-0.5565384960450637,-0.34032892491684275,-0.693029236268218,0.10015558628031745,-0.22538822800903094,-0.0229627179648123,0.05037529808445564,5.0
61,-0.8088891357009269,-0.628703102957781,-0.24269637451827308,0.0056883891270435236,-0.30204533687263435,-0.6983075290594415,0.06503395487893383,-0.146628276971858,0.3371262734112899,0.2238148669633005,5.0
62,-1.3443064744152327,-0.7035736917536332,-0.15106635452809844,-0.051103025323386474,-0.2675460922056492,-0.6678945133076564,0.3910977326907703,-0.17765796562894023,0.2329064563028599,0.1973132355166204,5.0
63,-1.4206314872028927,1.0961572317971593,0.9982711434940956,0.3583932199332438,-0.3218344718223203,-0.7170008767104038,0.007340318835426885,-0.21685111413468147,-0.19960452424490807,-0.35845988908714743,5.0
64,-0.879168221636604,-1.725035737166983,-0.4955681017583904,0.26674409923586173,-0.22041690983856616,-0.6507705736898476,0.41805016769398695,-0.03990059084542009,0.0460470952389354,-0.06952771118112729,5.0
65,-1.057117991390259,-1.8657830578266998,-0.4514952888791123,-0.23268129513186406,-0.26756216523156673,-0.6574950181710959,0.3191467018720474,-0.05362632549380692,0.08613659297817537,-0.1954038575846634,5.0
66,-1.0158503759906838,-1.8606725814974168,-0.45142510100992833,-0.19828516500695223,-0.2661975594168405,-0.6610193842950975,0.277330152803138,-0.053709186031217035,0.034179679458827925,-0.15904312010013244,5.0
67,-0.8367144754812252,-1.6252081033432157,-0.49428572795015613,0.17363367179933126,-0.23601850687781464,-0.6549574555880463,0.4014336333463235,-0.053959570591962956,0.2662721544503826,-0.2665582095397147,5.0
68,3.638503137428315,0.14490081302082808,-0.2751103529504887,0.30115341881239915,-0.35004206924493975,-0.7863095645982742,-0.42069104942824537,-0.013247372903304607,-0.31085539546616614,-0.049543739602217654,5.0
69,-0.9779182649382507,-1.5147192332337414,-0.541176606276758,0.15996367967523173,-0.2324720068997147,-0.6526985186196566,0.44101683146375875,-0.07256828514714256,0.10902817400045399,-0.358435082997249,5.0
70,7.8291675660501205,1.224806540418726,0.5183770770373474,-1.71631469067715,-0.2957943490513425,-0.6740865221064296,2.2427212373159873,-0.1731182897006365,-0.6750500109052241,0.03768117368495065,5.0
71,3.4192311680615672,-0.1175384451637241,-0.07010713972263787,-0.8095910920669689,-0.35630932070129706,-0.7158975612642934,0.6084162727320855,-0.08068573222949844,-0.050311731339050356,-0.38941809360138,5.0
72,-1.6667799667221366,3.767522801814995,-1.6205449442008932,0.038155445165901615,-0.18062444174234105,-0.7276382920531232,0.23995477023429274,-0.8191492419114634,0.43241407461592085,0.2041485328622317,5.0
73,-1.5333905242947503,1.9325705113618004,-1.0400594064252986,-0.3204827461319573,-0.28680188058854605,-0.8461246345743255,0.22428011325189587,3.471777080041655,0.06314123876329786,0.3453249493294196,5.0
74,-2.026277769468043,1.2688030711785538,-0.520113649285378,-1.086148819970354,-0.26588488484266415,-0.6995429726731813,-0.030599112288618037,-0.49937762373721584,-0.05478247858248392,-0.085077828711606,5.0
75,-1.9750272889811102,1.9806366615000428,-0.5304327937837768,-0.27204955002997844,-0.19439204569635707,-0.6864410460720037,0.24935756347859253,-0.5207875816678563,-0.08844949836408124,-0.30468252570814897,5.0
76,-1.818643490504872,1.111707638741983,-0.001392176035789529,-0.39994682285383976,-0.21495693261456406,-0.6832143915693616,0.07589671523255301,-0.36788447243157835,-0.2031015229375485,-0.2946044771102592,5.0
77,0.31316096616543576,1.330106903460191,-0.16818594274940163,1.577736299976877,-0.09713506356276952,-0.7064371595837683,-0.07985650437489596,-0.2070311885474453,0.7806714571939861,-0.0497136429081529,5.0
78,-1.3083949921696243,-1.1679897920061686,-0.3569899909005467,-0.4673971055386493,-0.16300142086462147,-0.6409698412587108,0.25155255870683835,-0.1569349196824327,0.2490871859520415,0.3132625782534118,5.0
79,6.5963071170247165,1.6826345865075512,0.3997792268120838,0.1495253360714391,-0.218957102038851,-0.7630911671770804,0.2339794577110162,-0.06558398753659257,0.6803091351032425,0.24344584980726786,5.0
80,-1.297627467287945,-0.7657778600856042,0.4943143961772027,-0.3248809289742259,-0.18841173370223802,-0.6587002165133061,0.012026953562272751,-0.10930285827169373,-0.008626551803568541,0.07724408502872886,5.0
81,-1.8660065303316788,0.14544588457404778,1.6926381495867915,-0.4479077184235957,-0.23865374652389584,-0.663862166374416,-0.010795324871752433,-0.12082495775490161,-0.08113784844855956,-0.22509206060339132,5.0
82,-1.177157849577532,-1.5573082612754618,0.19596132558511542,-0.21831931880123803,-0.14857876171390835,-0.6331359541801466,0.21325206266145852,-0.03779756293534425,0.10596553182931538,0.10279246771825734,5.0
83,-1.361605355934032,-1.1986942062542485,0.9385142006449305,-0.21589785440687914,-0.1677834451910549,-0.6383330382144902,0.1540154655846828,-0.02682948120291161,0.11949763572348387,0.1378153380635245,5.0
84,0.044837298492455706,-1.532285761609988,-0.42530629474515663,-0.07294996036249395,-0.2044025040330162,-0.6955806803295949,-0.4735393196653233,0.007627580983339114,0.12908873485466607,-0.10349779305107049,5.0
85,-0.9615690531078521,-1.6784473310343302,-0.489945774227024,-0.20142765213097108,-0.13767616597531362,-0.6396038672360369,0.16920121292531815,-0.06286980742921727,-0.08948254833857987,-0.25012369016899155,5.0
86,-1.5902358112558168,1.9524410683765014,-1.1322596029554586,0.02719048301230952,-0.027034963636893002,-0.6835146572064907,0.43866501290887516,0.4381348785234559,0.4015189579818339,0.41921373166742737,7.0
87,-1.0445106502837662,2.731375188470373,-0.6328970648764384,0.2202202369889625,-0.07581282998711392,-0.7138035753939077,-0.27041681246398436,-0.5342036035165676,0.006386274213667412,-0.27504778908015937,7.0
88,-2.077368705980557,2.26345130584788,-0.3922717540718025,-0.3323536176735518,-0.09488258698305391,-0.6933095907667853,0.24148994131420654,0.4823028884151604,-0.1973434302658676,-0.5068168683748002,7.0
89,2.931472389232722,1.9029059578577503,0.9144349989892674,-0.06771455890630304,-0.019112827973015823,-0.6642173102954998,0.7217568064270152,-0.23449296258097088,-0.5426600302385817,0.184471998367093,7.0
90,-1.7206402696578733,0.9926815441053656,1.032824929895338,0.2643864519497774,-0.019819757697929343,-0.6281140860877018,0.21197216055412768,-0.23399265072380024,-0.15670684436377455,-0.39212658541146017,7.0
91,-1.2711215864201304,-0.5209079432786857,0.2488809973415419,0.015430763759318157,-0.0012493190386499429,-0.6152907005359045,0.2119479520188627,-0.14949802871992504,0.1370484253541148,0.09711691900979269,7.0
92,-1.0441010317657797,0.04228579533351878,0.40306041213979427,0.5061607517114728,0.01647199021976736,-0.6263165371843165,0.14509530826625575,-0.14138068817664642,-0.0851495506784463,0.08450286176471987,7.0
93,-1.4634655469754083,-0.37302410854515056,0.808856458996856,0.006938906810619345,-0.020007037078592242,-0.6088602249613757,0.24478817943037467,-0.10554983417044643,0.1465207291084647,-0.04759464767257202,7.0
94,-1.6274101408171207,-0.40507176196516254,1.0017252579719582,-0.42080855550582863,-0.07075991110519882,-0.62125814039783,0.06002102236151348,-0.10759707826055975,-0.009396878821361069,-0.07819586412166689,7.0
95,-1.3724882026745049,-0.9914049972048585,1.2350805830074811,-0.21425448639527866,-0.052909620231619055,-0.612834511669318,0.06082256322880761,-3.1438635932761175e-05,0.06486074761836069,0.150287475942038,7.0
96,0.048956657142162074,-0.8286063641113068,-0.6827749196555694,1.645481776723346,0.14093486713956807,-0.5979644356612628,0.36460047191380013,-0.0025297871952549515,0.03819483998147013,-0.07489933591959211,7.0
97,-1.0639284444344719,-1.83410079224937,-0.45388504847421807,-0.26334406296130664,0.007050335655898838,-0.5929206530648587,0.28944152061003686,-0.04864230989394767,0.08809327461511415,-0.22619100157007083,7.0
98,-2.163209496796173,2.7718580072750583,-1.6048915359324705,-0.7473946786758316,0.06037998249061229,-0.6426989915380377,0.2181588783705471,-0.7735613779222699,0.2230285017383117,0.6251053194272683,3.0
99,-1.8804218987618981,2.260176035932355,-1.489773381782068,-0.5743316117869791,0.04596270961728715,-0.6732951820038694,0.2273995496646801,0.34657612934859383,0.23614315695635424,0.7229528538276095,3.0
100,-1.6938172709952914,2.156832192656163,-1.131445935724897,-0.25322184764326194,0.08143448927280794,-0.6481688788712467,-0.01644848554640177,-0.5851019261656936,-0.2627058282846303,0.3952237746654323,3.0
101,-0.7816259568175976,2.477205082904078,-0.9730170628594853,0.133534320564964,0.06526102450121585,-0.6782717563755606,-0.27450349066033086,-0.5387030323957437,0.3880599267013731,0.14425839929100054,3.0
102,-1.4997770517556268,-0.12101052247171164,-0.3718324852804129,-0.273073142858815,0.11869213266095564,-0.5853450316210974,0.2942462972298797,-0.2596715796888356,0.22455969499211165,0.2523926825320709,3.0
103,-1.402067080981635,-0.05355514036434965,0.6751151145406669,-0.5422961952647563,0.0176849025708543,-0.6492973980031596,-0.11313582415439435,0.8418636945618371,0.08287317897889694,-0.09663476151517648,3.0
104,-1.705325238712111,-0.05199297379064862,1.4268763871342252,-0.41442651471585484,0.05984540588235094,-0.5987915735241718,-0.061352274598804,-0.1246011185352009,-0.10910341406252298,-0.12712786980493881,3.0
105,-1.909771591674138,0.7533484179319738,4.041001027434523,0.6458986091961673,0.11122853002804735,-0.5784721803299613,0.12940673991600976,0.02955754587210942,0.2737205324775691,0.2767678718440597,3.0
106,4.931715466053982,0.7867798425719854,-0.21166362783535228,1.174477540884058,0.2125796890181664,-0.6350300748447013,0.5537522277264264,-0.005836336165660818,-0.10676962968240061,0.17892389304473227,3.0
107,4.149670030876541,0.13500919917670567,-0.18145419562200385,0.22415612766656104,0.039703837252706986,-0.7067221342730029,-0.6405293137015369,0.030596139185529392,0.1879422667790745,-0.006875493741512,3.0
108,-0.8902385469295311,-1.7878545955204306,-0.4572737295793308,-0.18546964110651856,0.14109582250317726,-0.5731738012810361,0.13184119244847042,-0.0329797105268426,-0.06318744568956214,-0.11400483869577162,3.0
109,-0.9047460831457149,-1.6739883695502817,-0.47807424123004716,-0.22634181358313127,0.13474817973843076,-0.5763438731896747,0.11422283435031483,-0.05067548242173084,-0.03432887785079831,-0.2559967086281969,3.0
110,-1.0779933061181044,-1.7288122955695815,-0.4792418856489568,-0.28739838243318544,0.14088567005176442,-0.5630067296693705,0.25077010289270535,-0.05551154011135325,0.026260906635190942,-0.31209217828617447,3.0
111,-2.2979893128502,2.2601287968272503,-1.3116468262328833,-1.5612139379082344,0.10861477410328699,-0.6284040382282535,-0.10783668094950302,-0.7185801406557231,0.13449749884987225,0.385063047468252,2.0
112,-0.5417002741829372,3.559671041338083,-1.2251801070011044,-0.3584229538822111,0.10399931332344876,-0.7337439887988958,-1.0623501558781498,-0.7045069000059474,-0.06292874153812197,0.20450513962704814,2.0
113,-1.7832880257572,0.522459467418865,-0.48373299382676743,-0.9229335349766544,0.17450707355403394,-0.5848969608710113,-0.003316483862160062,-0.37066871546646857,0.03335619589485812,0.15988973745972876,2.0
114,-1.7726878022042185,0.6385349184334502,-0.4309849434766145,-0.9096817830826073,0.17651762353013564,-0.5904338365607267,-0.05738754758487407,-0.39243874005625917,-0.024142135232224356,0.11378296546380859,2.0
115,-1.4594427488594157,-0.2909878764135675,-0.25978035643430397,-0.22837436338246814,0.26876118753860023,-0.5473790607401267,0.3022601393710356,-0.23283217352846952,0.2531096354681558,0.21649508472746348,2.0
116,-1.290769380584444,0.6045948168440112,0.3392690535849694,0.1856513829470899,0.2569208314408398,-0.5661757215361037,0.15962895514348166,-0.22288918594703253,0.19135271451807714,-0.2115516716897171,2.0
117,-1.6899243108185353,-0.31559068844635035,1.1775243897602186,-0.46245777477752836,0.20588647343120922,-0.556522525516009,0.04057541163201017,-0.11071231377522384,0.052449715019088516,-0.10566128029273088,2.0
118,0.08432724841784808,-0.8006323712128725,-0.4699813472212942,0.7328744012114885,0.2953422004924498,-0.5780975594403409,-0.22524667504932253,-0.014135232668612694,-0.027420606714883545,0.20028195334660986,2.0
119,1.4991154566113063,0.13523568774648512,1.1329014391472136,-0.8144421827123394,0.16428601748422186,-0.5968103056253034,0.09352117502861253,-0.05907683924188905,-0.511269886868979,0.2123824880461221,2.0
120,-2.1703863112947186,1.0732472792645584,3.5323473732642174,0.0474723898844765,0.18626284270904522,-0.5639059101984429,-0.05917050776656479,-0.055925845211835294,-0.11767501601202528,-0.15483954553489443,2.0
121,-1.4311514104216403,-1.1517321127079103,1.0791480766834993,-0.2793160915429862,0.24487371400067567,-0.5371966354044933,0.14559503101810448,-0.014235031324057333,0.18675101295943258,0.11999301557422043,2.0
122,-2.1518632823993378,0.6146274103899982,4.453187725286043,-0.21422066127733827,0.13824602438180353,-0.5720811046901417,-0.27196589544718125,0.054083179452085406,0.06543179467483713,0.2771531903386548,2.0
123,-1.5951774684155235,1.6433946434923539,4.829624530501921,0.8299381575940981,0.16528095142129984,-0.5936047732065124,-0.49554578958445855,0.10559161557617196,-0.34168139230072314,0.3366032218245451,2.0
124,-2.278239819658138,0.9420778834013568,4.788234048858719,0.2064980053154079,0.18929643225119613,-0.5550941292942515,-0.059893682463581,0.04486636932863106,0.09299567434903865,0.30255882872161777,2.0
125,10.44357090664949,2.0333118357990245,0.6466647362008824,-0.9979648494038742,0.14684044505162847,-0.6509045926284256,1.16110835750168,-0.013026726932887742,1.0284351039296438,-0.16321390119719545,2.0
126,-0.9758844529335632,-1.6247019276459553,-0.505642147111652,0.13948313230714524,0.3275277804441686,-0.5180817853531794,0.42336970758814374,-0.04422728215362688,0.1455015956376185,-0.24382074146102345,2.0
127,-0.44009182279803916,1.7103157780227438,-1.1174637682337962,-0.05197577472323028,0.3221245563709366,-0.6292931668679085,-0.5753778002337491,-0.4489354494620268,0.21596233954422533,0.8250155729710881,8.0
128,-1.628058912641918,2.062941047501255,-0.801195106111683,0.21739035622562655,0.40915904039321765,-0.5585426271078613,0.21849270442783703,-0.5044639765665299,-0.12025260396008476,0.06802368153778245,8.0
129,-1.4981487838029517,0.41078705725278375,-0.37094107274462496,-0.732137437030358,0.29914686646104743,-0.6030442851525101,-0.17374094116661495,0.6784733579658478,-0.18614913459964683,0.26528676770096127,8.0
130,-1.3329720355822923,0.2382927758060153,0.044033763208579386,0.18979885373989105,0.3856077584472881,-0.5868111091197172,0.38487402670499593,1.7929976600133875,0.1747476987737778,0.10211486777617541,8.0
131,-1.4637034836189473,-0.24987609227890759,0.3506285784903931,-0.49649043249881153,0.3466685217275334,-0.5417879192377587,-0.09112752996828641,-0.1771734022264325,-0.10156773144626043,0.031919835230478456,8.0
132,-0.9864190987780053,0.8199523324835863,0.9087273128033115,-0.04349282779167318,0.32275141964617976,-0.5870273827165741,-0.468125871661433,-0.19343945253755776,-0.13855505033967475,-0.20669972850963786,8.0
133,-1.2515148951736605,1.4744177140634638,0.9384453668427469,1.193396580751274,0.47367659249649385,-0.5313524473144137,0.2612846854739603,-0.21625453699764297,-0.1628166398860545,-0.3079601745035851,8.0
134,-0.31451090711662394,-0.4506217815865533,-0.317029386796098,0.6009835165865951,0.4330595315002256,-0.5454980146511795,-0.1297244681224835,-0.08665671769198524,0.006341307537511281,0.3281894222626424,8.0
135,-1.2670074874587878,-1.356181474159403,-0.08812433423988102,-0.41659441064870856,0.39747267237836886,-0.5046265895689895,0.2077503930240458,-0.08705761876575088,0.24078153293562352,0.16327616071742287,8.0
136,-1.4371239997003729,-0.23486247668828558,0.9375896904243042,0.035147648558972865,0.397089386437309,-0.5203909949741086,0.11281699245603627,-0.10485489333203132,0.00679978645896002,0.00022134082127348928,8.0
